permit_num,description_hash,construction_type,unit_form,model
26 131104 BLD,5733c344174971f1c23b369c093908a3,new_building,standard,claude-haiku-4-5
26 131151 BLD,334c8d1ab44f03ada5aae042783678b9,laneway_garden_suite,standard,claude-haiku-4-5
26 131227 BLD,087c22c21e3e50e96baaf2bdf663393b,laneway_garden_suite,standard,claude-haiku-4-5
26 131236 BLD,3161542de2c6061177709543952eda72,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131250 BLD,8c5d22097770e2a7f47a8c21cf5fe7e2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131355 BLD,a39dfe9402c0016d6ca698099afe3d68,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131383 BLD,49b442b9687e582b1494cd3993e0db81,new_building,standard,claude-haiku-4-5
26 131424 BLD,83ee0aa6f8739a723a6d5dc87e5044bb,aboveground_units,standard,claude-haiku-4-5
26 131465 BLD,b5980ffe84dee942a31a7f09d6b62917,aboveground_units,standard,claude-haiku-4-5
26 131640 BLD,3337e54c8e8e73dde07831df078b6f41,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131673 BLD,0bd03121ae312b662c5c7cbffcf8f97b,laneway_garden_suite,standard,claude-haiku-4-5
26 131722 BLD,2b64ac2bec76c137583f5d810e520078,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131852 BLD,f40f3a2584547898d23285a7763d690d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131869 BLD,56dab3ad8e5f0c4f000c10f5d007e261,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 131992 BLD,229ef8bf3b2bdc4b329fb1065eb667bf,laneway_garden_suite,standard,claude-haiku-4-5
26 132097 BLD,a32bd6ffc44e6e2236724680e05c133a,new_building,standard,claude-haiku-4-5
26 132129 BLD,c3ea475cff995b02f5bd113f0b1a2e5b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 132137 BLD,3de8d4b5e28a30393af772a3080e07e5,laneway_garden_suite,standard,claude-haiku-4-5
26 132200 BLD,a6cb35be8c673c67aea5e4cbf3259231,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 132206 BLD,c3ea475cff995b02f5bd113f0b1a2e5b,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 132279 BLD,82d8f127ba9f594b7cf2238c6402f47c,aboveground_units,standard,claude-haiku-4-5
26 132347 BLD,b90b8064293a91d3ef712017a28705e0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 132451 BLD,79ac45b8a65555c2cf1e3dd416f04ad3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133023 BLD,b8d5111b0372bb4aebb5e1b76f2d57a1,new_building,standard,claude-haiku-4-5
26 133055 BLD,135730227d36cb1d9b3975ef024522a2,new_building,standard,claude-haiku-4-5
26 133129 BLD,fe6ce7e21aa1db88c6c4406c8341eb1a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133392 BLD,5ff7b5c6d172d9b71cb15ccc266807a4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133408 BLD,aee0415c984816127e8246aa8c24867f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133610 BLD,effabfdc852854ad7ccac69bc76aebe4,new_building,standard,claude-haiku-4-5
26 133721 BLD,6e0e749511fa09eb0ca1e11f606f3c65,laneway_garden_suite,standard,claude-haiku-4-5
26 133747 BLD,7c7c8370f1ed3eab7ec6d87944b8562d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133778 BLD,5d76245f14f7ca18ef122f0fac17f889,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133782 BLD,6a3ae1bd27e1a2630a67bcef98175b5f,laneway_garden_suite,standard,claude-haiku-4-5
26 133794 BLD,d731a2a78c104a35af83d6e1ed847da6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 133803 BLD,6dee100d52f4bbc9eed13188d6df39ff,laneway_garden_suite,standard,claude-haiku-4-5
26 133819 BLD,b54bf94bd1b5b6c3014a913420beb2df,new_building,standard,claude-haiku-4-5
26 133905 BLD,f830f56cf3239769aececa4fb0c450a3,aboveground_units,standard,claude-haiku-4-5
26 134243 BLD,35d6e150466f11794323831a9995ea94,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 134292 BLD,8a7604fad3b4932ac2de326029a7ae6e,new_building,standard,claude-haiku-4-5
26 134317 BLD,5760c21d806cfc5c7214e48da5384d8d,laneway_garden_suite,standard,claude-haiku-4-5
26 134609 BLD,4c3ca7443c33e6d7824817a5e2da5323,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 134675 BLD,28bf2cbbec2939e83d5b4a218b5df0cd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 134848 BLD,5c3a88e9d151d46884b870ce09dedf5f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 134859 BLD,bda1af2f70766b14cd132ca399c88251,laneway_garden_suite,standard,claude-haiku-4-5
26 134872 BLD,b68be5b0cf15f945c1f84745946ea233,laneway_garden_suite,standard,claude-haiku-4-5
26 134945 BLD,6964f904d4f19a2648ea70083a1f4c47,aboveground_units,standard,claude-haiku-4-5
26 134968 BLD,25346c763826105c4d740439fb2b9a44,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 134970 BLD,e3e48267e0d6f396f9683975800444db,aboveground_units,standard,claude-haiku-4-5
26 135084 BLD,8e60594a12df9bbaf9e617d2c51157d5,new_building,standard,claude-haiku-4-5
26 135141 BLD,81875603f8ae512ee9f342e88562cd12,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135161 BLD,e810d1fd244e9021871b083d6862ab43,new_building,standard,claude-haiku-4-5
26 135179 BLD,c85f261ed5ed1e2ece1e4bd5ef66a80b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135335 BLD,5e822c585e22a842536b716c36fbf0bf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135456 BLD,d7fce56fa6e3925de2f7c20045fa38c0,aboveground_units,standard,claude-haiku-4-5
26 135462 BLD,9858cca674d2185f861cc9171e1db86c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135512 BLD,d17d8e794892739ea0ea1c05105329ae,laneway_garden_suite,standard,claude-haiku-4-5
26 135566 BLD,bf1c52ecfcea62ac1debe4c7cbfdafbe,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135573 BLD,5ae70ef2326aa32ab7bd823c08b35801,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 135614 BLD,9886b7d22e01b590662b96b82459820b,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 135802 BLD,fd8cfeb4c504ddf5d3b70311e6d22b81,new_building,standard,claude-haiku-4-5
26 135887 BLD,dd63a006dce8f6c29a17fb48ceea1fde,laneway_garden_suite,standard,claude-haiku-4-5
26 136324 BLD,e76101b2108ddfa895738d79c626bb90,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 136340 BLD,3e2e2be5c30c5b69046b5d6a9d03a201,laneway_garden_suite,standard,claude-haiku-4-5
26 136354 BLD,acab861add90cadf3f9157c36566eacd,aboveground_units,standard,claude-haiku-4-5
26 136363 BLD,e8dbbc9fd7aaf39959dc30826d9810a7,new_building,standard,claude-haiku-4-5
26 136385 BLD,fedef272d250397cade67182450b2890,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 136514 BLD,943f82f91bc09d53895de66bcae0ee1f,aboveground_units,standard,claude-haiku-4-5
26 136727 BLD,7aaf7c2404eb1f65c58542fd317808fe,basement_units,standard,claude-haiku-4-5
26 136801 BLD,295b445cf63d6b3b384867afc17b4d87,new_building,standard,claude-haiku-4-5
26 136913 BLD,80e7807ebbc480b8c47a97d14ce78503,aboveground_units,standard,claude-haiku-4-5
26 136980 BLD,40c8a9d47d9548c4e98ffe782dc4b7d6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137015 BLD,9f9d1c767ce8b89a93e379791d39aebf,new_building,standard,claude-haiku-4-5
26 137048 BLD,8891acfc40378f8199b812e9d9f409d7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137049 BLD,9f9d1c767ce8b89a93e379791d39aebf,new_building,standard,claude-haiku-4-5
26 137096 BLD,4842f87350b83270cce11d3375f1b770,laneway_garden_suite,standard,claude-haiku-4-5
26 137129 BLD,528c03785278b8e1a515f984fc76d7db,laneway_garden_suite,standard,claude-haiku-4-5
26 137333 BLD,50d81889fb7777e7d0ec1d6dccb0f6c9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137380 BLD,16297b4d3183a90eda4d1cf8d4d32951,laneway_garden_suite,standard,claude-haiku-4-5
26 137385 BLD,790a3d25c64105c96fd72c7132284b31,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137427 BLD,923c0c8d316eb583bec424233395f9fd,laneway_garden_suite,standard,claude-haiku-4-5
26 137428 BLD,e34f45a9ab4388e80325f0bf89838d29,laneway_garden_suite,standard,claude-haiku-4-5
26 137547 BLD,bf0f6b1e0706d0f3e7e1c8bd3cac63f9,new_building,standard,claude-haiku-4-5
26 137560 BLD,b2c863eb2fa2df3cf1362e168fe37241,laneway_garden_suite,standard,claude-haiku-4-5
26 137665 BLD,7c2282ed7ece1a866b4c44c8896e3650,new_building,standard,claude-haiku-4-5
26 137678 BLD,778f4bab392b7365f4d59d8d1107ff42,aboveground_units,standard,claude-haiku-4-5
26 137702 BLD,70e7a08345eb9811ba7b39de3576e57b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137752 BLD,0416189d5e4b12e2176ea2f85771e65f,aboveground_units,standard,claude-haiku-4-5
26 137762 BLD,5b5ed053f48a8edfd99d41e909cc168b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 137839 BLD,86c77220df06f76ca40376b13307e332,new_building,standard,claude-haiku-4-5
26 137867 BLD,692559623d25115b71d5b954c7d62903,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138075 BLD,b2593b916034c70dccd18aacc6923518,new_building,standard,claude-haiku-4-5
26 138120 BLD,07dd26192d906c7999ca4febd7a1b93b,laneway_garden_suite,standard,claude-haiku-4-5
26 138131 BLD,5384202e800095c9af5c7b709d1837b0,laneway_garden_suite,standard,claude-haiku-4-5
26 138156 BLD,7c5cf0684fbd1bfce47bf2c422f0d13a,laneway_garden_suite,standard,claude-haiku-4-5
26 138210 BLD,255b9334a2a06f3c40faa9f5d983493a,laneway_garden_suite,standard,claude-haiku-4-5
26 138222 BLD,a4675b587cef1cd73adaa917e5781a85,laneway_garden_suite,standard,claude-haiku-4-5
26 138246 BLD,bcfb7eb127cd4ebd5d4449def9f42ecb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138280 BLD,bea812185530a70ba86cd03a3433daa1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138291 BLD,a95aa42aaaf9264aa5c3ab3a03132ade,laneway_garden_suite,standard,claude-haiku-4-5
26 138445 BLD,b8166546ac304cdf574e2989d2049949,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138477 BLD,c700d71d961aeec3318d6f400387d725,aboveground_units,standard,claude-haiku-4-5
26 138478 BLD,70abcb32254a1245d73e14ba5e8c0235,laneway_garden_suite,standard,claude-haiku-4-5
26 138497 BLD,7da14e418364555f1918907260b30f8b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138518 BLD,f0af3d8710e86a2bef1af386c84df547,laneway_garden_suite,standard,claude-haiku-4-5
26 138613 BLD,9aafafebc39ddd7b2785a70b2d25b982,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 138652 BLD,999956ac6702ad944a408c4412cb5262,no_unit_change,standard,claude-haiku-4-5
26 139431 BLD,98adb47f73a6fb4d8e2a963fa35fbaf9,laneway_garden_suite,standard,claude-haiku-4-5
26 139583 BLD,fbfa02e03b2bd66dbe511a7d63729547,new_building,standard,claude-haiku-4-5
26 139590 BLD,00fe3f4d5b2d82153354a9afcbbdfb09,new_building,standard,claude-haiku-4-5
26 139694 BLD,d365552e8b18e3b3f2e99f94f5673172,new_building,standard,claude-haiku-4-5
26 139850 BLD,8afe72c41f7317cb9b7c447efd2cca6e,unclear,basement_or_secondary_suite,claude-haiku-4-5
26 139969 BLD,df58787fbf0495bab99dbfb2a18740b6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140053 BLD,35317936f122cd917421215460ee5b24,new_building,standard,claude-haiku-4-5
26 140127 BLD,4e3f26e69480a9f686f07418f5f6cc45,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140150 BLD,60f3dd26e548b63328fe0e0212325c1e,new_building,basement_or_secondary_suite,claude-haiku-4-5
26 140206 BLD,7e4b90d75a054c7d84f7c5547655a043,new_building,standard,claude-haiku-4-5
26 140240 BLD,7e4b90d75a054c7d84f7c5547655a043,new_building,standard,claude-haiku-4-5
26 140301 BLD,98867a3686dae5160f965834e23ca6c6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140312 BLD,882221f1e4b3598042b4ccd38849a946,aboveground_units,standard,claude-haiku-4-5
26 140324 BLD,e7c538418cfad2b8c49e490ccf2efd10,laneway_garden_suite,standard,claude-haiku-4-5
26 140360 BLD,91bf3e807f0a4a814f57d0f980a18e82,new_building,standard,claude-haiku-4-5
26 140421 BLD,1e41a5266a49b38430e1f710e073730a,no_unit_change,standard,claude-haiku-4-5
26 140432 BLD,16cd53f0bd7ca73fe8d6ac6667d5b405,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140511 BLD,5529d1e5d8d797f2e558ef7eb25fd186,aboveground_units,standard,claude-haiku-4-5
26 140520 BLD,121aac248b1d91dfbb4c38f6d1538ed0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140721 BLD,b64f274863bb83f138a9b1c0517f95d1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 140793 BLD,6a981d6e3f24a485c53afefd8c8440b7,new_building,standard,claude-haiku-4-5
26 140831 BLD,375bec4580d7cb2a58beb683a34d8f7d,laneway_garden_suite,standard,claude-haiku-4-5
26 140867 BLD,29389d4b00996d4551d25fc9471864fc,new_building,standard,claude-haiku-4-5
26 140928 BLD,e3a02af87ffc87f67f253dbf624de139,aboveground_units,standard,claude-haiku-4-5
26 141088 BLD,36b63012e0a6c076af67745e3da66452,laneway_garden_suite,standard,claude-haiku-4-5
26 141115 BLD,12868ff6d16bfa0b62e2aad749dc377b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 141178 BLD,43d5c0a45ffeb03e29afac9cf2605ee3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 141193 BLD,f6e62c8c2d95b53d08b2358007e0b673,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 141233 BLD,b54be1d8083989e8275e203867ce0df2,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 141489 BLD,19d9cfee59f1cdd54d33166f2252582a,new_building,standard,claude-haiku-4-5
26 141517 BLD,375bec4580d7cb2a58beb683a34d8f7d,laneway_garden_suite,standard,claude-haiku-4-5
26 141543 BLD,f3acc53e2f43db8c3710a831c75df0ae,aboveground_units,standard,claude-haiku-4-5
26 141549 BLD,cb0a465b859c2382be0ae3d084af2972,new_building,standard,claude-haiku-4-5
26 141572 BLD,78c62a3fc0edd7324ebb6c2d7ba7cab1,laneway_garden_suite,standard,claude-haiku-4-5
26 141587 BLD,15651e156f0abf1b473d8a50159da10c,laneway_garden_suite,standard,claude-haiku-4-5
26 141638 BLD,f708c3659953129b031ca2c97cc6a63c,laneway_garden_suite,standard,claude-haiku-4-5
26 141803 BLD,2ac275230f6d227ddb0ac5fac94b7802,aboveground_units,standard,claude-haiku-4-5
26 141812 BLD,f014276f462e7fcee544be3ded76bbea,laneway_garden_suite,standard,claude-haiku-4-5
26 142614 BLD,18b3a6f48f12dae3410060421d708dcb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 142644 BLD,9478fd2e4858bb9cf003e057b0488c41,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 142727 BLD,f14d545356d8cd683cd652e1b5169961,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 142835 BLD,ee4d1e35edebcd53484274e278b21261,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 142863 BLD,5eab1362cf05125faf71e9cad70aebbd,new_building,standard,claude-haiku-4-5
26 142941 BLD,8704d6e66217f74b2fa3405f62b00c46,aboveground_units,standard,claude-haiku-4-5
26 143072 BLD,1ed613239c75a5f58a73e85fd1bf2dc8,laneway_garden_suite,standard,claude-haiku-4-5
26 143187 BLD,aa91188598c183c7d5bb66442c203e06,new_building,basement_or_secondary_suite,claude-haiku-4-5
26 143188 BLD,59a242642fd34733fd6c51aceb0b9558,new_building,standard,claude-haiku-4-5
26 143225 BLD,a54ddc3a47ed67e403fb82dd448d4c5d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 143226 BLD,b1a14c0c01f9fc00bb805b4b6c53814e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 143255 BLD,5446e769ce22c08002eb5cca20ba5014,laneway_garden_suite,standard,claude-haiku-4-5
26 143368 BLD,b15c0bed2e33e4e9123dfeeafd17cedb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 143378 BLD,b4774987db466ebc83555cd75187fad1,new_building,standard,claude-haiku-4-5
26 143416 BLD,014cc53063df1f3850c5c3472b72fe9f,laneway_garden_suite,standard,claude-haiku-4-5
26 143449 BLD,1bf959f9673a5ed171bfa1c147a17e0e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 143474 BLD,1db2f34ac1c9eb8c1fa328c4ec6febdd,laneway_garden_suite,standard,claude-haiku-4-5
26 143691 BLD,37be348dcf47898c6470114b4170450f,new_building,standard,claude-haiku-4-5
26 143849 BLD,d8bab630d1ea163e7098ac387f36879e,new_building,standard,claude-haiku-4-5
26 143972 BLD,f977e5380b5cf9605458d44e94baccf1,aboveground_units,standard,claude-haiku-4-5
26 144016 BLD,24d0aedbd6a73a842690c27d64154a59,aboveground_units,standard,claude-haiku-4-5
26 144200 BLD,4a54f13608c5c4f173ed3d117b726deb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 144207 BLD,296b125ad655d600cdbf60607a9c8e40,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 144335 BLD,605a4ddb7aeedbce61584bd9dce6c49e,new_building,standard,claude-haiku-4-5
26 144487 BLD,4d776bc8dcf8c2491da4f8ccc5c4fceb,laneway_garden_suite,standard,claude-haiku-4-5
26 144509 BLD,867a00ef117716b9b90a34cf7d0cac4f,new_building,standard,claude-haiku-4-5
26 144693 BLD,eee8bf23ac395a036856a1f592f408ed,laneway_garden_suite,standard,claude-haiku-4-5
26 144703 BLD,e8c72ede65c6d48ca216fc182853ab1f,basement_units,standard,claude-haiku-4-5
26 144719 BLD,aedbfe539238ed027493b2bbda947ff4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 144732 BLD,58e7f41a48be7548459dda25b737256a,aboveground_units,standard,claude-haiku-4-5
26 144735 BLD,055023c6d04dd4a3adf74e9ee0cd7238,laneway_garden_suite,standard,claude-haiku-4-5
26 144777 BLD,4842f87350b83270cce11d3375f1b770,laneway_garden_suite,standard,claude-haiku-4-5
26 144825 BLD,48969970b50d8fc1f98715e1a90e75b1,new_building,standard,claude-haiku-4-5
26 144906 BLD,59287402bf52d4f0c42d11b9522b2cf7,new_building,standard,claude-haiku-4-5
26 145029 BLD,28fc5ef800e49862d18a7793f6833e95,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 145031 BLD,200cfd08e7af1f218c87967d4fb40525,laneway_garden_suite,standard,claude-haiku-4-5
26 145301 BLD,4d3953c69f527523b4362e1b4c350617,no_unit_change,standard,claude-haiku-4-5
26 145486 BLD,5a1c61d7893f54d658698614dc8540da,new_building,standard,claude-haiku-4-5
26 145503 BLD,3315eb6df8fa90e7847a7907e1ff9315,new_building,standard,claude-haiku-4-5
26 145558 BLD,2955aea7e47722bf1a0c5e9ba389ba0a,aboveground_units,standard,claude-haiku-4-5
26 145617 BLD,05cc4242e7c197510dc0b2001f3cc476,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 145714 BLD,13963e7ed44177024bc6ab0cb97bb96e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 145726 BLD,088a6f5f406de04e52bc941edf4cf8f7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 145756 BLD,d2a1602bfa8f318879a5260d62ea76d3,new_building,standard,claude-haiku-4-5
26 145857 BLD,6464d559017304b0f499012293a0a9ca,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 145958 BLD,10566e963127b14b54382fb2a12c819a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 146034 BLD,0b00b37961f885e5da9580b9fa65f333,aboveground_units,standard,claude-haiku-4-5
26 146047 BLD,ccb5710d614d207b21cd79e41bc35b4c,new_building,standard,claude-haiku-4-5
26 146049 BLD,4ff03e6c9b5f98a103f9bc5f461aef1f,laneway_garden_suite,standard,claude-haiku-4-5
26 146050 BLD,2897408f887e7658cb4f884a04309a98,laneway_garden_suite,standard,claude-haiku-4-5
26 146584 BLD,327a8d21533e409abe565e9dd0200e00,new_building,standard,claude-haiku-4-5
26 146623 BLD,215d66dd22f6897c5d0b9fd9d584e8b8,laneway_garden_suite,standard,claude-haiku-4-5
26 146642 BLD,c07dd0e593e85b2de63b01519cc04695,laneway_garden_suite,standard,claude-haiku-4-5
26 146705 BLD,b28907b6e76383b24bc994e593e87145,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 146708 BLD,0bc981548507aed0d11a73dff1829fd1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 147312 BLD,08e2940758a63298fa53f1f060ad589a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 147314 BLD,834b3a1f1f92dc07f7fb5fbb32dff7a9,laneway_garden_suite,standard,claude-haiku-4-5
26 147438 BLD,063b75792794459daa8a0a3a78c7cea3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 147519 BLD,5e5902fbc716f4241fba1e85f9f2ba7e,laneway_garden_suite,standard,claude-haiku-4-5
26 147581 BLD,ea83a2e575429d5d54e67e85f9584ac7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 147617 BLD,6de22f3821bd747e81b89933412e21bc,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 147723 BLD,0bd03121ae312b662c5c7cbffcf8f97b,laneway_garden_suite,standard,claude-haiku-4-5
26 147910 BLD,e478a38de3096dfdb6c56b86ed223b15,laneway_garden_suite,standard,claude-haiku-4-5
26 147928 BLD,9ff97cb59081522a1126fa0d4484b7df,new_building,standard,claude-haiku-4-5
26 147990 BLD,6cbc66bc298078e46e64b3637712e20f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 148054 BLD,fcffcafed0a1ec3c96c268a314269c15,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 148079 BLD,c8650df3c7f592fa2d955386acf9d1ed,new_building,standard,claude-haiku-4-5
26 148100 BLD,38a2306e553cf5f72c49e3d53ca0fd7c,new_building,standard,claude-haiku-4-5
26 148104 BLD,e42b192ab2d7172718b810593b69e15e,laneway_garden_suite,standard,claude-haiku-4-5
26 148181 BLD,8cb2dd540a4f9a214e33a4c5fa40487e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 148396 BLD,df4e31381f44e4a6f3fb098bdeb5ca6c,laneway_garden_suite,standard,claude-haiku-4-5
26 148420 BLD,3bf57eadd222b96966a0c13bb40d1b88,laneway_garden_suite,standard,claude-haiku-4-5
26 148482 BLD,52daf17819ae2f69bf711a046e7aaf85,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 148673 BLD,4842f87350b83270cce11d3375f1b770,laneway_garden_suite,standard,claude-haiku-4-5
26 148764 BLD,192fb08313c3e2c6dd76e6fe1333846c,aboveground_units,standard,claude-haiku-4-5
26 148871 BLD,6298db96ba3c5fc85f6f92a0b8bb137b,no_unit_change,standard,claude-haiku-4-5
26 148877 BLD,15d69c49e237fc8b55dfe823fad35647,new_building,standard,claude-haiku-4-5
26 148922 BLD,a57877353c60f32ef0dae0ba922ef339,laneway_garden_suite,standard,claude-haiku-4-5
26 149019 BLD,8d825ddc9309a41330e768c80a480916,basement_units,standard,claude-haiku-4-5
26 149034 BLD,eb8765e1cba053ff1b2d892bfabbad9b,new_building,standard,claude-haiku-4-5
26 149104 BLD,cae9b57bc17ef06f23c1ea92ded6c5de,laneway_garden_suite,standard,claude-haiku-4-5
26 149134 BLD,33bbbb6beebd3253965a87f173be3a02,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 149161 BLD,970b5bea3806922f0961d315535d0bf1,aboveground_units,standard,claude-haiku-4-5
26 149242 BLD,36090d5e781b5a47823a9949a4d64502,laneway_garden_suite,standard,claude-haiku-4-5
26 149390 BLD,f363edca390d8e4da1a0b358de5bb3ac,laneway_garden_suite,standard,claude-haiku-4-5
26 149431 BLD,80481b7cb90a8c041ff49d95f8e770f8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 149635 BLD,91c2bbb87d898cd36c5b149a29b8b0e9,new_building,standard,claude-haiku-4-5
26 149637 BLD,b8df16ba3d02c3603b34a8866d7f228a,laneway_garden_suite,standard,claude-haiku-4-5
26 149815 BLD,6cdec57a1b8dbffc6c6df24b24bd9d1e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 149879 BLD,6075e979678c736dbbaab996ee77fa74,new_building,standard,claude-haiku-4-5
26 150359 BLD,6c32d00a714ab01dd156d97a7d1fac57,aboveground_units,standard,claude-haiku-4-5
26 150361 BLD,ddcd7b006e643e04b282b2eb05989d62,laneway_garden_suite,standard,claude-haiku-4-5
26 150405 BLD,3bb128bfa5577a9cc8bb3a7d71e66036,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 150725 BLD,b17ee2faa419b58d07e3fede1bd86e9f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 150782 BLD,eed97ce08b837c511bab5da9bdf35d44,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 150813 BLD,fb913deffb291342c82b65ac7c911a3b,laneway_garden_suite,standard,claude-haiku-4-5
26 150821 BLD,2fdcb23e3d581985f78a134aeb839c0d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 150895 BLD,e72b772b4bfdaff0de11cfb6fb9e1629,new_building,standard,claude-haiku-4-5
26 151039 BLD,6a5ae47b0c5e58b320680e382c1180ad,laneway_garden_suite,standard,claude-haiku-4-5
26 151081 BLD,b63fd1aa33afac04758452295e276434,laneway_garden_suite,standard,claude-haiku-4-5
26 151084 BLD,e76f8bd1d4c091756cf25d5b1dbd8f26,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151100 BLD,fd4af88749a7566427182cb454ddc323,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151109 BLD,42384653ef526a942be4f79c94689333,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151135 BLD,1e4c3f2b3767aaa104465e7d3896680f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151198 BLD,78aa18f8ebe2984a1609e4f9676b33ae,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151290 BLD,2999c7587830de0f06625bcb1cefd49e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151291 BLD,81de1165b6f52cd77f81159d9b4b9a75,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151316 BLD,194e4d9d27c4977234f4c0395f0cfa0c,laneway_garden_suite,standard,claude-haiku-4-5
26 151448 BLD,aca4578b6da6c5a77dca16f5749e9c93,laneway_garden_suite,standard,claude-haiku-4-5
